dew_point,temperature,pressure,cumulated_wind_speed,snow,rain,pollution_pm2.5
-10,-4,1027,30.4,0,0,63
-10,-5,1027,34.42,0,0,65
-10,-5,1027,39.34,0,0,64
-11,-7,1027,41.13,0,0,64
-10,-7,1028,42.92,0,0,62
-11,-8,1028,0.89,0,0,56
-11,-9,1028,1.34,0,0,87
-11,-10,1028,1.79,0,0,72
-12,-10,1028,0.89,0,0,104
-13,-11,1028,0.89,0,0,97
-11,-9,1028,0.89,0,0,96
-11,-8,1028,0.89,0,0,86
-10,-7,1029,1.79,0,0,85
-14,-6,1029,4.92,0,0,92
-18,-5,1029,10.73,0,0,55
-20,-3,1029,14.75,0,0,36
-20,-2,1028,16.54,0,0,27
-20,-1,1028,18.33,0,0,25
-20,0,1027,1.79,0,0,28
-22,0,1027,2.68,0,0,32
-22,1,1027,3.57,0,0,35
-19,-2,1027,1.79,0,0,43
-20,-4,1028,3.13,0,0,70
-21,-3,1029,4.02,0,0,83
-19,-6,1029,0.89,0,0,66
-16,-7,1029,0.89,0,0,70
-21,-5,1030,1.79,0,0,80
-19,-8,1030,4.92,0,0,88
-20,-8,1030,8.05,0,0,69
-21,-8,1030,0.89,0,0,71
-18,-10,1030,0.89,0,0,62
-17,-10,1030,0.89,0,0,73
-17,-12,1030,0.89,0,0,107
-17,-13,1030,1.79,0,0,94
-17,-13,1030,4.92,0,0,121
-19,-11,1030,0.89,0,0,132
-18,-11,1030,1.34,0,0,161
-18,-8,1030,1.79,0,0,120
-19,-4,1030,3.13,0,0,72
-20,-2,1030,4.92,0,0,58
-22,0,1029,12.07,0,0,34
-23,1,1027,19.22,0,0,14
-24,1,1026,28.16,0,0,17
-25,2,1026,37.1,0,0,15
-22,2,1026,46.93,0,0,23
-21,1,1026,54.08,0,0,34
-22,1,1026,59,0,0,96
-17,0,1027,63.02,0,0,87
-20,-4,1027,0.89,0,0,87
-20,-5,1028,1.79,0,0,95
-21,-6,1028,4.92,0,0,105
-21,-7,1028,0.45,0,0,114
-21,-7,1028,1.79,0,0,103
-21,-8,1028,4.92,0,0,99
-21,-9,1028,0.89,0,0,102
-19,-10,1028,1.34,0,0,104
-19,-10,1028,1.79,0,0,78
-19,-12,1028,0.89,0,0,33
-18,-12,1028,0.89,0,0,29
-20,-15,1028,4.02,0,0,27
-17,-10,1028,8.04,0,0,27
-19,-5,1028,12.06,0,0,26
-20,-3,1028,15.19,0,0,33
-20,-2,1028,4.02,0,0,29
-22,0,1027,3.13,0,0,31
-22,1,1025,7.15,0,0,28
-22,1,1025,1.79,0,0,28
-23,1,1024,4.92,0,0,61
-23,1,1024,6.71,0,0,64
-22,0,1024,8.5,0,0,80
-20,-4,1025,11.63,0,0,91
-22,-3,1026,14.76,0,0,79
-22,-3,1026,15.65,0,0,48
-20,-5,1027,1.79,0,0,59
-21,-3,1027,0.89,0,0,82
-19,-4,1027,1.79,0,0,63
-19,-4,1027,4.92,0,0,48
-19,-4,1027,8.05,0,0,54
-19,-4,1028,0.89,0,0,42
-19,-5,1028,1.79,0,0,47
-15,-5,1028,1.79,0,0,87
-13,-6,1028,0.89,0,0,105
-13,-7,1029,0.89,0,0,90
-12,-7,1030,1.78,0,0,101
-19,-6,1030,3.13,0,0,126
-18,-5,1031,4.92,0,0,114
-14,-4,1031,1.79,0,0,103
-13,-3,1031,1.79,0,0,114
-14,-2,1031,3.58,0,0,100
-13,-1,1030,6.71,0,0,72
-14,-1,1029,1.79,0,0,68
-13,-1,1029,1.79,0,0,72
-12,-1,1029,3.58,0,0,71
-12,-2,1030,5.37,0,0,80
-12,-4,1030,6.26,0,0,70
-13,-4,1031,8.05,0,0,63
-13,-5,1031,8.94,0,0,67
-12,-5,1032,9.83,0,0,62
-12,-6,1033,11.62,0,0,69
-11,-6,1033,13.41,0,0,58
-11,-7,1033,15.2,0,0,51
-11,-8,1033,16.99,0,0,51
-11,-8,1033,18.78,0,0,54
-11,-8,1033,20.57,0,0,45
-11,-7,1032,23.7,0,0,47
-11,-7,1032,25.49,0,0,85
-12,-7,1032,27.28,0,0,78
-12,-7,1032,29.07,0,0,68
-13,-7,1033,0.89,0,0,64
-12,-6,1033,1.79,1,0,65
-11,-5,1032,4.92,0,0,80
-11,-4,1032,8.05,0,0,74
-11,-3,1031,11.18,0,0,93
-11,-3,1030,15.2,0,0,77
-12,-2,1029,19.22,0,0,67
-12,-2,1029,22.35,0,0,84
-12,-2,1028,25.48,0,0,77
-12,-2,1027,29.5,0,0,83
-10,-3,1028,33.52,0,0,82
-9,-3,1029,35.31,1,0,100
-7,-4,1029,37.1,2,0,189
-6,-5,1028,38.89,3,0,99
-6,-5,1028,42.02,4,0,71
-6,-5,1027,45.15,5,0,43
-6,-5,1027,46.94,6,0,64
-7,-5,1026,48.73,7,0,68
-7,-5,1025,0.89,8,0,69
-7,-5,1025,1.78,9,0,65
-7,-6,1024,0.89,10,0,71
-7,-6,1024,0.89,0,0,77
-7,-6,1024,0.89,0,0,81
-7,-6,1023,1.78,0,0,88
-6,-5,1024,1.79,0,0,90
-6,-5,1024,1.79,1,0,92
-6,-4,1023,3.58,0,0,88
-6,-4,1023,0.89,0,0,80
-6,-3,1023,1.78,0,0,100
-7,-3,1022,2.67,0,0,105
-7,-3,1021,3.56,0,0,118
-6,-2,1020,1.79,0,0,125
-6,-2,1020,3.58,0,0,141
-6,-3,1020,5.37,0,0,152
-7,-4,1020,0.89,0,0,164
-7,-5,1021,0.89,0,0,147
-7,-5,1021,1.78,0,0,162
-6,-4,1022,2.67,0,0,157
-5,-3,1022,0.89,0,0,156
-7,-5,1020,1.79,0,0,160
-6,-4,1021,0.89,0,0,178
-6,-5,1020,1.34,0,0,187
-7,-6,1020,0.89,0,0,181
-8,-6,1020,0.89,0,0,185
-6,-5,1019,0.89,0,0,197
-6,-4,1019,1.79,0,0,180
-6,-4,1019,1.79,0,0,172
-6,-4,1020,4.92,0,0,166
-6,-4,1019,8.05,0,0,136
-5,-3,1020,12.07,0,0,133
-5,-2,1020,15.2,0,0,140
-5,-1,1019,0.89,0,0,159
-5,0,1019,2.68,0,0,169
-5,2,1017,1.79,0,0,170
-5,4,1017,0.89,0,0,184
-5,5,1017,1.79,0,0,163
-4,4,1017,4.92,0,0,140
-4,3,1017,6.71,0,0,144
-5,1,1019,0.89,0,0,166
-4,0,1020,0.89,0,0,196
-4,-1,1020,0.89,0,0,227
-5,-2,1020,1.78,0,0,210
-4,-2,1021,2.23,0,0,233
-4,-3,1021,3.12,0,0,258
-5,-3,1021,1.79,0,0,247
-5,-3,1022,0.89,0,0,230
-6,-4,1022,0.89,0,0,273
-5,-3,1022,0.89,0,0,253
-6,-5,1022,2.68,0,0,254
-6,-5,1022,5.81,0,0,241
-5,-4,1023,0.89,0,0,229
-5,-4,1023,1.34,0,0,199
-4,-3,1024,2.23,0,0,193
-9,1,1025,4.02,0,0,207
-15,2,1025,8.04,0,0,176
-17,3,1025,3.13,0,0,91
-18,4,1025,4.92,0,0,58
-16,4,1024,0.89,0,0,39
-14,5,1023,1.78,0,0,50
-13,4,1023,1.79,0,0,51
-12,4,1023,0.89,0,0,49
-11,3,1024,1.79,0,0,54
-10,2,1024,3.58,0,0,153
-7,2,1025,6.71,0,0,181
-6,0,1025,0.89,0,0,181
-8,-1,1026,3.13,0,0,182
-15,1,1026,8.05,0,0,156
-18,1,1027,12.07,0,0,27
-20,0,1028,16.09,0,0,16
-19,0,1028,21.01,0,0,22
-21,-1,1028,25.03,0,0,21
-21,-1,1029,29.95,0,0,6
-22,-2,1029,34.87,0,0,8
-22,-2,1030,39.79,0,0,8
-22,-3,1030,45.6,0,0,8
-22,-3,1031,51.41,0,0,10
-23,-4,1032,58.56,0,0,9
-23,-4,1033,65.71,0,0,20
-22,-3,1033,71.52,0,0,14
-24,-2,1032,77.33,0,0,16
-24,-1,1032,83.14,0,0,14
-26,0,1031,5.81,0,0,10
-26,0,1030,5.81,0,0,7
-22,0,1030,11.62,0,0,8
-22,0,1030,17.43,0,0,12
-23,-1,1030,24.58,0,0,15
-23,-1,1031,31.73,0,0,8
-22,-1,1032,38.88,0,0,11
-22,-2,1032,44.69,0,0,18
-21,-2,1033,50.5,0,0,16
-22,-2,1034,56.31,0,0,11
-21,-3,1035,61.23,0,0,10
-22,-3,1035,67.04,0,0,11
-22,-3,1035,72.85,0,0,10
-22,-3,1035,77.77,0,0,10
-22,-4,1035,82.69,0,0,12
-23,-4,1034,89.84,0,0,12
-23,-5,1034,95.65,0,0,10
-23,-5,1035,5.81,0,0,10
-22,-6,1036,9.83,0,0,9
-22,-5,1037,14.75,0,0,9
-22,-4,1037,19.67,0,0,11
-22,-4,1037,25.48,0,0,12
-22,-3,1037,5.81,0,0,12
-22,-3,1036,11.62,0,0,12
-24,-2,1036,4.92,0,0,21
-23,-2,1035,4.02,0,0,18
-23,-2,1035,7.15,0,0,13
-23,-2,1035,4.02,0,0,18
-23,-2,1035,4.92,0,0,17
-22,-3,1035,8.05,0,0,19
-21,-3,1036,11.18,0,0,22
-21,-5,1036,3.13,0,0,20
-21,-5,1036,8.05,0,0,24
-20,-5,1037,11.18,0,0,19
-21,-5,1038,4.02,0,0,13
-22,-5,1038,9.83,0,0,17
-22,-6,1038,14.75,0,0,22
-22,-6,1038,18.77,0,0,16
-22,-7,1037,22.79,0,0,16
-23,-8,1037,3.13,0,0,11
-22,-8,1037,7.15,0,0,10
-22,-9,1038,11.17,0,0,9
-23,-9,1038,14.3,0,0,11
-21,-9,1038,17.43,0,0,14
-22,-6,1038,4.02,0,0,21
-22,-5,1037,7.15,0,0,26
-22,-4,1036,3.13,0,0,21
-23,-3,1035,3.13,0,0,19
-23,-2,1034,3.13,0,0,13
-23,-1,1033,6.26,0,0,13
-23,-1,1032,1.79,0,0,13
-23,-1,1032,1.79,0,0,13
-23,-1,1031,3.58,0,0,11
-22,-3,1031,5.37,0,0,19
-21,-4,1032,0.89,0,0,22
-19,-5,1032,0.89,0,0,50
-18,-6,1032,1.34,0,0,58
-16,-8,1032,1.79,0,0,60
-18,-8,1032,0.89,0,0,69
-18,-8,1031,3.13,0,0,108
-18,-11,1031,6.26,0,0,51
-19,-8,1031,8.05,0,0,54
-19,-11,1030,11.18,0,0,38
-19,-10,1030,14.31,0,0,27
-19,-11,1030,16.1,0,0,23
-19,-11,1030,19.23,0,0,27
-19,-11,1030,21.02,0,0,28
-17,-10,1031,24.15,0,0,24
-17,-7,1031,0.89,0,0,26
-18,-5,1031,1.78,0,0,23
-18,-3,1030,1.79,0,0,37
-19,0,1029,0.89,0,0,46
-20,1,1028,1.79,0,0,49
-20,3,1027,1.79,0,0,53
-20,3,1026,3.13,0,0,57
-20,3,1026,7.15,0,0,51
-20,2,1026,11.17,0,0,64
-18,0,1026,15.19,0,0,100
-15,-1,1027,18.32,0,0,113
-15,0,1027,22.34,0,0,136
-15,-4,1027,0.89,0,0,213
-13,-5,1028,1.78,0,0,259
-13,-6,1028,2.67,0,0,267
-13,-7,1028,0.89,0,0,351
-14,-7,1029,0.89,0,0,980
-14,-5,1029,3.13,0,0,0
-14,-6,1030,6.26,0,0,599
-14,-5,1030,10.28,0,0,39
-17,-3,1030,15.2,0,0,7
-17,-3,1031,4.02,0,0,8
-18,-4,1032,4.02,0,0,7
-20,-3,1033,8.94,0,0,7
-21,-3,1034,14.75,0,0,7
-22,-3,1035,20.56,0,0,16
-22,-3,1035,5.81,0,0,19
-23,-2,1035,4.92,0,0,15
-24,-2,1033,4.92,0,0,21
-23,-2,1033,9.84,0,0,18
-24,-2,1032,13.86,0,0,16
-24,-2,1032,17.88,0,0,15
-23,-2,1032,21.9,0,0,16
-23,-4,1033,23.69,0,0,16
-22,-5,1033,0.89,0,0,21
-23,-5,1035,1.79,0,0,36
-22,-8,1035,4.92,0,0,51
-21,-7,1036,8.05,0,0,67
-22,-8,1036,11.18,0,0,46
-21,-7,1036,4.02,0,0,45
-22,-7,1037,8.04,0,0,27
-22,-7,1036,12.96,0,0,24
-22,-8,1037,0.89,0,0,18
-22,-8,1036,1.78,0,0,15
-22,-9,1036,3.13,0,0,17
-22,-9,1036,7.15,0,0,11
-22,-10,1037,4.02,0,0,16
-21,-9,1037,7.15,0,0,16
-22,-6,1038,10.28,0,0,39
-23,-5,1038,12.07,0,0,25
-23,-4,1037,15.2,0,0,17
-23,-3,1036,16.99,0,0,8
-23,-1,1035,18.78,0,0,11
-23,0,1033,4.02,0,0,14
-26,0,1032,1.79,0,0,15
-26,0,1032,2.68,0,0,15
-26,0,1032,3.57,0,0,13
-23,-3,1033,1.79,0,0,13
-22,-4,1033,2.68,0,0,26
-21,-6,1034,0.89,0,0,50
-20,-9,1034,0.89,0,0,73
-20,-8,1034,0.89,0,0,96
-18,-10,1034,1.79,0,0,116
-17,-11,1034,4.92,0,0,146
-19,-10,1034,8.05,0,0,113
-19,-11,1034,11.18,0,0,91
-20,-12,1034,12.07,0,0,70
-18,-12,1033,0.45,0,0,65
-17,-13,1033,0.89,0,0,51
-20,-12,1033,4.02,0,0,29
-20,-12,1033,8.04,0,0,30
-18,-11,1033,9.83,0,0,26
-19,-7,1033,12.96,0,0,26
-20,-4,1032,0.89,0,0,24
-20,-3,1032,1.78,0,0,21
-21,-1,1031,1.79,0,0,24
-21,1,1030,0.89,0,0,39
-19,2,1028,4.02,0,0,79
-16,3,1027,8.04,0,0,99
-15,3,1027,12.06,0,0,118
-15,1,1026,15.19,0,0,140
-13,-1,1026,18.32,0,0,159
-12,-1,1027,20.11,0,0,161
-12,-3,1027,21,0,0,167
-12,-5,1026,0.89,0,0,178
-12,-6,1026,1.78,0,0,192
-12,-4,1026,0.89,0,0,198
-13,-6,1025,0.89,0,0,207
-13,-5,1025,1.78,0,0,237
-12,-6,1025,3.13,0,0,247
-12,-5,1025,7.15,0,0,227
-12,-3,1024,11.17,0,0,176
-8,-1,1024,19.22,0,0,113
-15,-1,1025,28.16,0,0,46
-15,-2,1026,35.31,0,0,18
-19,-3,1027,42.46,0,0,13
-22,-2,1028,54.53,0,0,22
-22,-1,1029,63.47,0,0,15
-23,-1,1028,74.65,0,0,18
-25,0,1028,86.72,0,0,18
-25,1,1027,97.9,0,0,12
-25,1,1027,107.73,0,0,11
-26,2,1026,118.91,0,0,11
-27,1,1026,130.09,0,0,12
-25,1,1026,139.03,0,0,9
-22,-3,1026,1.79,0,0,9
-22,-2,1026,0.89,0,0,27
-19,-4,1026,2.68,0,0,31
-18,-4,1027,4.47,0,0,39
-20,-4,1027,6.26,0,0,49
-18,-8,1027,9.39,0,0,48
-19,-6,1027,0.45,0,0,50
-19,-7,1027,0.89,0,0,38
-17,-9,1026,0.89,0,0,36
-18,-9,1026,0.89,0,0,41
-16,-10,1025,0.89,0,0,80
-18,-9,1025,0.89,0,0,70
-18,-11,1026,1.79,0,0,74
-18,-11,1026,0.89,0,0,77
-17,-8,1026,1.78,0,0,87
-18,-4,1027,3.13,0,0,107
-17,0,1026,0.89,0,0,54
-21,2,1026,1.78,0,0,36
-21,3,1024,2.67,0,0,34
-21,5,1022,5.81,0,0,19
-21,5,1021,11.62,0,0,26
-21,6,1021,13.41,0,0,27
-21,4,1021,5.81,0,0,27
-21,4,1021,9.83,0,0,29
-21,3,1021,4.02,0,0,41
-20,2,1021,4.92,0,0,47
-20,3,1021,8.94,0,0,115
-20,2,1021,12.96,0,0,265
-17,-1,1021,14.75,0,0,236
-16,-3,1021,0.89,0,0,296
-15,-5,1020,1.78,0,0,159
-15,-6,1020,2.67,0,0,119
-14,-7,1019,3.56,0,0,115
-15,-8,1019,4.45,0,0,168
-15,-8,1018,4.9,0,0,177
-15,-8,1018,5.79,0,0,191
-15,-9,1018,1.79,0,0,185
-15,-9,1018,3.58,0,0,157
-13,-6,1018,0.89,0,0,114
-14,-2,1018,2.68,0,0,117
-15,1,1018,4.47,0,0,112
-17,4,1017,0.89,0,0,107
-16,7,1017,1.78,0,0,96
-16,9,1016,4.02,0,0,99
-17,10,1015,5.81,0,0,82
-18,11,1014,8.94,0,0,58
-18,10,1014,3.13,0,0,40
-18,9,1014,3.13,0,0,45
-19,7,1014,6.26,0,0,44
-18,7,1014,10.28,0,0,49
-16,1,1015,0.89,0,0,65
-14,-1,1015,1.78,0,0,101
-13,-2,1015,2.67,0,0,146
-13,-3,1015,3.56,0,0,165
-12,-4,1015,4.45,0,0,205
-14,-1,1015,5.34,0,0,191
-14,-3,1015,0.89,0,0,204
-12,-5,1014,1.78,0,0,190
-12,-6,1014,3.57,0,0,174
-12,-6,1014,5.36,0,0,144
-12,-7,1014,0.89,0,0,120
-13,-8,1014,1.79,0,0,122
-11,-6,1014,0.89,0,0,152
-12,0,1015,1.79,0,0,158
-12,3,1014,1.79,0,0,178
-11,5,1014,3.58,0,0,184
-10,7,1013,5.37,0,0,184
-9,8,1012,8.5,0,0,185
-9,9,1011,11.63,0,0,175
-8,9,1010,14.76,0,0,165
-8,9,1011,0.89,0,0,150
-8,8,1010,1.78,0,0,163
-8,7,1010,3.13,0,0,172
-8,5,1011,4.92,0,0,184
-9,2,1011,1.79,0,0,178
-7,-1,1011,0.89,0,0,211
-8,-2,1012,0.45,0,0,213
-8,-2,1011,1.34,0,0,282
-7,-2,1011,2.23,0,0,261
-6,-1,1011,2.68,0,0,215
-6,-2,1011,3.57,0,0,233
-6,-2,1011,0.89,0,0,235
-7,-2,1011,2.68,0,0,214
-8,-3,1011,4.47,0,0,205
-8,-5,1011,7.6,0,0,206
-7,-3,1012,9.39,0,0,220
-6,-1,1013,12.52,0,0,191
-6,3,1014,17.44,0,0,189
-8,6,1014,22.36,0,0,109
-8,10,1014,25.49,0,0,65
-13,12,1014,31.3,0,0,35
-15,13,1013,36.22,0,0,35
-15,14,1012,42.03,0,0,27
-15,14,1012,47.84,0,0,36
-15,14,1012,51.86,0,0,30
-15,12,1013,3.13,0,0,23
-15,9,1014,0.89,0,0,20
-13,4,1015,1.78,0,0,30
-13,4,1016,2.67,0,0,69
-12,4,1017,1.79,0,0,99
-3,2,1018,7.6,0,0,117
-6,1,1019,11.62,0,0,154
-6,-1,1020,0.89,0,0,154
-5,0,1021,1.34,0,0,136
-6,-2,1021,1.79,0,0,143
-7,-1,1021,4.92,0,0,132
-8,-3,1021,6.71,0,0,100
-8,-3,1021,8.5,0,0,89
-7,-3,1021,10.29,0,0,90
-8,-4,1021,12.08,0,0,90
-7,-2,1022,15.21,0,0,99
-7,-1,1022,19.23,0,0,92
-8,0,1022,23.25,0,0,80
-9,2,1022,26.38,0,0,56
-10,3,1020,31.3,0,0,60
-10,3,1019,34.43,0,0,72
-10,4,1018,38.45,0,0,76
-10,5,1017,42.47,0,0,79
-10,4,1016,45.6,0,0,84
-9,3,1015,48.73,0,0,92
-8,2,1015,49.62,0,0,100
-7,0,1015,51.41,0,0,95
-7,-1,1014,0.89,0,0,81
-7,0,1014,3.13,0,0,95
-6,-1,1014,4.92,0,0,87
-7,-2,1014,0.89,0,0,86
-7,-4,1013,0.89,0,0,90
-6,-4,1013,0.89,0,0,111
-7,-4,1012,0.89,0,0,104
-8,-5,1012,1.78,0,0,129
-7,-5,1011,2.23,0,0,117
-8,-6,1011,0.89,0,0,105
-7,-6,1010,1.79,0,0,112
-8,-6,1010,3.58,0,0,130
-6,-4,1010,0.89,0,0,134
-5,-1,1010,1.78,0,0,136
-6,0,1009,1.79,0,0,142
-7,2,1008,0.89,0,0,150
-7,4,1007,1.78,0,0,148
-7,5,1006,1.79,0,0,160
-7,6,1004,0.89,0,0,179
-6,7,1003,1.78,0,0,183
-6,7,1003,1.79,0,0,191
-6,7,1003,3.58,0,0,195
-6,5,1003,4.47,0,0,196
-7,3,1003,0.89,0,0,218
-6,2,1003,1.79,0,0,246
-6,0,1004,0.89,0,0,264
-5,0,1004,0.45,0,0,274
-6,-1,1004,1.34,0,0,282
-6,-1,1003,1.79,0,0,283
-6,0,1003,3.58,0,0,242
-5,-1,1003,0.89,0,0,227
-6,1,1003,1.78,0,0,223
-6,-1,1002,1.79,0,0,227
-5,-2,1003,3.58,0,0,227
-5,-2,1003,6.71,0,0,237
-5,-1,1003,9.84,0,0,243
-5,0,1004,12.97,0,0,262
-5,3,1004,16.99,0,0,296
-4,5,1004,21.01,0,0,301
-4,6,1004,25.03,0,0,302
-4,7,1004,29.05,0,0,311
-2,10,1003,33.97,0,0,307
-2,11,1002,37.1,0,0,312
-2,11,1002,0.89,0,0,298
-1,11,1003,1.78,0,0,292
0,10,1003,1.79,0,0,299
0,8,1005,4.92,0,0,353
2,6,1006,0.89,0,0,368
3,7,1007,1.79,0,0,309
3,6,1008,3.58,0,0,284
2,6,1009,6.71,0,0,244
3,5,1010,0.89,0,0,218
2,4,1010,1.78,0,0,164
1,3,1011,2.67,0,0,153
1,3,1012,3.12,0,0,135
1,3,1012,4.01,0,0,134
0,2,1012,0.89,0,0,139
0,1,1013,0.89,0,0,148
-1,0,1014,2.68,0,0,210
-3,-2,1014,4.47,0,0,218
-1,0,1016,1.79,0,0,253
1,2,1017,2.68,0,0,266
0,5,1017,6.7,0,0,241
0,7,1017,11.62,0,0,235
-1,7,1017,16.54,0,0,237
-2,8,1017,21.46,0,0,248
-2,8,1016,26.38,0,0,180
-1,6,1016,30.4,0,0,176
-1,6,1016,35.32,0,0,165
-1,6,1017,39.34,0,0,138
-2,6,1017,42.47,0,0,136
-2,5,1018,45.6,0,0,136
-2,5,1018,47.39,0,0,130
-6,4,1019,54.54,0,0,118
-7,3,1019,59.46,0,0,56
-6,2,1020,63.48,0,0,55
-7,1,1020,66.61,0,0,52
-7,0,1020,69.74,0,0,46
-6,0,1021,71.53,0,0,46
-6,0,1021,73.32,0,0,45
-5,0,1020,75.11,0,0,51
-5,0,1021,76.9,0,0,53
-5,0,1021,78.69,0,0,50
-5,0,1021,79.58,0,0,46
-6,0,1022,81.37,0,0,58
-6,1,1022,0.89,0,0,75
-6,2,1022,1.79,0,0,72
-6,3,1022,0.89,0,0,82
-6,4,1021,1.78,0,0,81
-6,5,1021,3.57,0,0,91
-6,5,1020,4.02,0,0,93
-6,5,1020,8.04,0,0,90
-7,4,1020,12.06,0,0,79
-7,3,1020,15.19,0,0,79
-7,3,1020,16.08,0,0,70
-7,3,1021,16.97,0,0,70
-8,2,1021,17.86,0,0,84
-10,2,1021,21.88,0,0,103
-11,1,1022,25.9,0,0,95
-12,0,1021,29.92,0,0,66
-11,-1,1021,33.05,0,0,38
-13,-1,1021,37.07,0,0,35
-13,-1,1021,40.2,0,0,30
-13,-1,1021,44.22,0,0,29
-12,-1,1020,47.35,0,0,31
-6,-3,1021,51.37,1,0,29
-5,-4,1021,53.16,2,0,31
-5,-4,1021,54.95,3,0,34
-5,-4,1021,0.89,4,0,52
-5,-3,1021,1.79,0,0,65
-4,-2,1021,0.89,0,0,89
-4,-2,1021,1.78,0,0,138
-4,-1,1020,2.67,0,0,77
-4,-1,1019,1.79,0,0,88
-4,0,1018,3.58,0,0,95
-5,0,1017,6.71,0,0,105
-5,0,1017,9.84,0,0,101
-5,0,1017,12.97,0,0,102
-5,0,1017,14.76,0,0,103
-5,0,1017,16.55,0,0,105
-5,0,1018,0.89,0,0,98
-5,0,1018,1.79,1,0,124
-5,0,1019,0.45,0,0,112
-5,-1,1020,0.89,0,0,123
-4,-1,1020,0.89,0,0,126
-4,-1,1019,0.45,0,0,114
-4,-1,1019,1.34,0,0,115
-4,-2,1019,0.89,0,0,128
-6,-3,1019,0.89,0,0,138
-5,-2,1020,1.79,0,0,145
-4,-2,1020,5.81,0,0,139
-5,-1,1020,9.83,0,0,119
-4,-1,1021,13.85,0,0,114
-7,2,1023,5.81,0,0,78
-11,3,1023,12.96,0,0,80
-15,3,1023,21.01,0,0,37
-16,4,1024,26.82,0,0,20
-18,4,1023,33.97,0,0,20
-18,4,1023,42.02,0,0,14
-14,3,1022,7.15,0,0,13
-8,1,1023,16.09,0,0,16
-6,0,1023,21.9,0,0,15
-3,-2,1024,26.82,1,0,21
-3,-2,1025,29.95,2,0,72
-3,-2,1026,33.08,3,0,85
-3,-2,1026,34.87,4,0,108
-3,-2,1026,0.89,5,0,128
-3,-3,1027,3.13,6,0,161
-4,-3,1026,7.15,7,0,69
-5,-4,1026,12.07,8,0,59
-5,-4,1025,15.2,9,0,42
-5,-4,1025,18.33,0,0,35
-5,-5,1025,20.12,0,0,35
-5,-4,1025,23.25,1,0,29
-5,-4,1026,25.04,2,0,25
-5,-4,1025,28.17,0,0,23
-5,-4,1026,29.96,0,0,17
-5,-3,1026,33.09,1,0,25
-5,-2,1025,36.22,0,0,39
-5,-1,1024,38.01,0,0,44
-6,-2,1023,39.8,0,0,51
-6,-1,1022,42.93,0,0,61
-5,-1,1021,46.06,0,0,70
-5,-1,1021,50.08,0,0,70
-5,-1,1020,53.21,0,0,65
-5,-1,1020,58.13,0,0,75
-5,-2,1020,63.05,1,0,86
-5,-2,1020,67.07,0,0,91
-5,-2,1020,70.2,0,0,95
-5,-2,1019,73.33,0,0,89
-5,-2,1019,77.35,0,0,96
-5,-2,1019,80.48,0,0,99
-5,-2,1019,82.27,0,0,101
-5,-2,1019,0.89,0,0,101
-5,-2,1019,0.89,0,0,108
-5,-3,1018,0.89,0,0,108
-6,-5,1018,1.78,0,0,115
-7,-6,1018,1.79,0,0,111
-7,-6,1019,0.89,0,0,120
-8,-6,1020,1.78,0,0,125
-6,-5,1021,1.79,0,0,138
-4,0,1022,4.92,0,0,164
-7,2,1023,12.07,0,0,169
-9,4,1022,20.12,0,0,82
-9,6,1022,28.17,0,0,63
-11,6,1022,36.22,0,0,37
-12,7,1021,44.27,0,0,37
-12,8,1021,52.32,0,0,36
-13,8,1021,60.37,0,0,30
-12,8,1021,65.29,0,0,27
-13,7,1022,69.31,0,0,28
-12,7,1023,72.44,0,0,34
-12,5,1024,0.89,0,0,44
-11,5,1024,1.79,0,0,116
-6,3,1024,3.13,0,0,139
-6,0,1025,0.89,0,0,129
-6,3,1024,1.79,0,0,109
-5,0,1025,0.89,0,0,97
-5,-2,1025,0.89,0,0,92
-7,-1,1025,4.02,0,0,158
-8,-1,1024,8.94,0,0,178
-8,-1,1024,12.96,0,0,135
-8,-1,1024,16.98,0,0,111
-9,-2,1025,0.89,0,0,114
-7,-1,1025,0.89,0,0,121
-8,0,1026,0.89,0,0,126
-7,1,1026,3.13,0,0,133
-7,2,1025,6.26,0,0,146
-5,3,1025,9.39,0,0,165
-5,4,1023,12.52,0,0,202
-5,5,1022,15.65,0,0,230
-6,5,1021,18.78,0,0,247
-6,6,1021,20.57,0,0,236
-6,5,1020,24.59,0,0,227
-6,4,1019,0.89,0,0,224
-5,3,1020,1.79,0,0,187
-5,3,1020,3.58,0,0,150
-5,2,1020,0.89,0,0,144
-4,1,1020,1.78,0,0,123
-6,2,1020,1.79,0,0,134
-5,2,1019,4.92,0,0,98
-5,1,1019,6.71,0,0,101
-5,1,1018,9.84,0,0,108
-5,1,1017,12.97,0,0,126
-4,0,1016,0.89,0,0,125
-3,0,1015,1.79,0,0,121
-4,-1,1015,1.79,0,0,123
-4,-1,1015,3.58,0,0,126
-3,0,1016,4.47,0,0,131
-4,1,1016,7.6,0,0,126
-4,3,1016,9.39,0,0,156
-4,3,1015,12.52,0,0,187
-4,4,1015,14.31,0,0,220
-4,6,1014,17.44,0,0,237
-4,7,1013,19.23,0,0,252
-4,7,1014,22.36,0,0,226
-3,5,1013,3.13,0,1,231
-2,3,1013,8.05,0,0,222
-2,3,1013,0.89,0,0,246
-2,3,1014,1.78,0,0,261
-2,3,1015,1.79,0,0,256
-2,3,1016,4.92,0,0,255
-2,2,1017,8.05,0,0,263
-2,2,1018,12.07,0,0,269
-2,1,1019,16.99,0,0,248
-10,3,1020,22.8,0,0,89
